task_id,occupation,task_text,ability_name,weight,uncertain
23334,Insurance Claims and Policy Processing Clerks,"Compose business correspondence for supervisors, managers, and professionals.",Written Comprehension,2,0
23334,Insurance Claims and Policy Processing Clerks,"Compose business correspondence for supervisors, managers, and professionals.",Written Expression,3,0
2370,Personal Care Aides,"Administer bedside or personal care, such as ambulation or personal hygiene assistance.",Arm-Hand Steadiness,2,0
2370,Personal Care Aides,"Administer bedside or personal care, such as ambulation or personal hygiene assistance.",Dynamic Strength,1,0
2370,Personal Care Aides,"Administer bedside or personal care, such as ambulation or personal hygiene assistance.",Gross Body Coordination,2,0
2370,Personal Care Aides,"Administer bedside or personal care, such as ambulation or personal hygiene assistance.",Gross Body Equilibrium,2,0
2370,Personal Care Aides,"Administer bedside or personal care, such as ambulation or personal hygiene assistance.",Manual Dexterity,3,0
2370,Personal Care Aides,"Administer bedside or personal care, such as ambulation or personal hygiene assistance.",Near Vision,1,0
2370,Personal Care Aides,"Administer bedside or personal care, such as ambulation or personal hygiene assistance.",Oral Comprehension,2,0
2370,Personal Care Aides,"Administer bedside or personal care, such as ambulation or personal hygiene assistance.",Oral Expression,2,0
2370,Personal Care Aides,"Administer bedside or personal care, such as ambulation or personal hygiene assistance.",Problem Sensitivity,2,0
2370,Personal Care Aides,"Administer bedside or personal care, such as ambulation or personal hygiene assistance.",Selective Attention,2,0
2370,Personal Care Aides,"Administer bedside or personal care, such as ambulation or personal hygiene assistance.",Static Strength,2,0
23923,Dietetic Technicians,Attend interdisciplinary meetings with other health care professionals to discuss patient care.,Memorization,2,0
23923,Dietetic Technicians,Attend interdisciplinary meetings with other health care professionals to discuss patient care.,Oral Comprehension,3,0
23923,Dietetic Technicians,Attend interdisciplinary meetings with other health care professionals to discuss patient care.,Oral Expression,2,0
23923,Dietetic Technicians,Attend interdisciplinary meetings with other health care professionals to discuss patient care.,Selective Attention,2,0
23923,Dietetic Technicians,Attend interdisciplinary meetings with other health care professionals to discuss patient care.,Speech Recognition,2,0
23923,Dietetic Technicians,Attend interdisciplinary meetings with other health care professionals to discuss patient care.,Written Comprehension,1,0
2448,Real Estate Sales Agents,Coordinate appointments to show homes to prospective buyers.,Information Ordering,2,0
2448,Real Estate Sales Agents,Coordinate appointments to show homes to prospective buyers.,Oral Comprehension,2,0
2448,Real Estate Sales Agents,Coordinate appointments to show homes to prospective buyers.,Oral Expression,2,0
2448,Real Estate Sales Agents,Coordinate appointments to show homes to prospective buyers.,Time Sharing,2,0
2473,Bill and Account Collectors,"Locate and monitor overdue accounts, using computers and a variety of automated systems.",Inductive Reasoning,2,0
2473,Bill and Account Collectors,"Locate and monitor overdue accounts, using computers and a variety of automated systems.",Information Ordering,2,0
2473,Bill and Account Collectors,"Locate and monitor overdue accounts, using computers and a variety of automated systems.",Perceptual Speed,2,0
2473,Bill and Account Collectors,"Locate and monitor overdue accounts, using computers and a variety of automated systems.",Problem Sensitivity,2,0
2473,Bill and Account Collectors,"Locate and monitor overdue accounts, using computers and a variety of automated systems.",Written Comprehension,2,0
2478,Bill and Account Collectors,"Persuade customers to pay amounts due on credit accounts, damage claims, or nonpayable checks, or to return merchandise.",Fluency of Ideas,2,0
2478,Bill and Account Collectors,"Persuade customers to pay amounts due on credit accounts, damage claims, or nonpayable checks, or to return merchandise.",Inductive Reasoning,2,0
2478,Bill and Account Collectors,"Persuade customers to pay amounts due on credit accounts, damage claims, or nonpayable checks, or to return merchandise.",Oral Comprehension,2,0
2478,Bill and Account Collectors,"Persuade customers to pay amounts due on credit accounts, damage claims, or nonpayable checks, or to return merchandise.",Oral Expression,3,0
2478,Bill and Account Collectors,"Persuade customers to pay amounts due on credit accounts, damage claims, or nonpayable checks, or to return merchandise.",Problem Sensitivity,2,0
2505,"Bookkeeping, Accounting, and Auditing Clerks",Monitor status of loans and accounts to ensure that payments are up to date.,Number Facility,2,0
2505,"Bookkeeping, Accounting, and Auditing Clerks",Monitor status of loans and accounts to ensure that payments are up to date.,Perceptual Speed,2,0
2505,"Bookkeeping, Accounting, and Auditing Clerks",Monitor status of loans and accounts to ensure that payments are up to date.,Problem Sensitivity,2,0
2505,"Bookkeeping, Accounting, and Auditing Clerks",Monitor status of loans and accounts to ensure that payments are up to date.,Selective Attention,2,0
2505,"Bookkeeping, Accounting, and Auditing Clerks",Monitor status of loans and accounts to ensure that payments are up to date.,Written Comprehension,2,0
2509,"Bookkeeping, Accounting, and Auditing Clerks","Match order forms with invoices, and record the necessary information.",Information Ordering,2,0
2509,"Bookkeeping, Accounting, and Auditing Clerks","Match order forms with invoices, and record the necessary information.",Near Vision,2,0
2509,"Bookkeeping, Accounting, and Auditing Clerks","Match order forms with invoices, and record the necessary information.",Number Facility,2,0
2509,"Bookkeeping, Accounting, and Auditing Clerks","Match order forms with invoices, and record the necessary information.",Perceptual Speed,3,0
2509,"Bookkeeping, Accounting, and Auditing Clerks","Match order forms with invoices, and record the necessary information.",Selective Attention,2,0
2509,"Bookkeeping, Accounting, and Auditing Clerks","Match order forms with invoices, and record the necessary information.",Written Comprehension,2,0
2532,Procurement Clerks,"Determine if inventory quantities are sufficient for needs, ordering more materials when necessary.",Inductive Reasoning,2,0
2532,Procurement Clerks,"Determine if inventory quantities are sufficient for needs, ordering more materials when necessary.",Mathematical Reasoning,2,0
2532,Procurement Clerks,"Determine if inventory quantities are sufficient for needs, ordering more materials when necessary.",Near Vision,2,0
2532,Procurement Clerks,"Determine if inventory quantities are sufficient for needs, ordering more materials when necessary.",Number Facility,2,0
2532,Procurement Clerks,"Determine if inventory quantities are sufficient for needs, ordering more materials when necessary.",Problem Sensitivity,3,0
2532,Procurement Clerks,"Determine if inventory quantities are sufficient for needs, ordering more materials when necessary.",Written Comprehension,2,0
2583,Customer Service Representatives,"Determine charges for services requested, collect deposits or payments, or arrange for billing.",Mathematical Reasoning,2,0
2583,Customer Service Representatives,"Determine charges for services requested, collect deposits or payments, or arrange for billing.",Near Vision,1,0
2583,Customer Service Representatives,"Determine charges for services requested, collect deposits or payments, or arrange for billing.",Number Facility,3,0
2583,Customer Service Representatives,"Determine charges for services requested, collect deposits or payments, or arrange for billing.",Oral Comprehension,2,0
2583,Customer Service Representatives,"Determine charges for services requested, collect deposits or payments, or arrange for billing.",Oral Expression,2,0
2583,Customer Service Representatives,"Determine charges for services requested, collect deposits or payments, or arrange for billing.",Problem Sensitivity,2,0
2583,Customer Service Representatives,"Determine charges for services requested, collect deposits or payments, or arrange for billing.",Written Comprehension,2,0
2610,"Hotel, Motel, and Resort Desk Clerks","Greet, register, and assign rooms to guests of hotels or motels.",Information Ordering,2,0
2610,"Hotel, Motel, and Resort Desk Clerks","Greet, register, and assign rooms to guests of hotels or motels.",Near Vision,1,0
2610,"Hotel, Motel, and Resort Desk Clerks","Greet, register, and assign rooms to guests of hotels or motels.",Oral Comprehension,3,0
2610,"Hotel, Motel, and Resort Desk Clerks","Greet, register, and assign rooms to guests of hotels or motels.",Oral Expression,3,0
2610,"Hotel, Motel, and Resort Desk Clerks","Greet, register, and assign rooms to guests of hotels or motels.",Speech Clarity,2,0
2610,"Hotel, Motel, and Resort Desk Clerks","Greet, register, and assign rooms to guests of hotels or motels.",Speech Recognition,2,0
2610,"Hotel, Motel, and Resort Desk Clerks","Greet, register, and assign rooms to guests of hotels or motels.",Written Comprehension,2,0
2626,"Hotel, Motel, and Resort Desk Clerks","Date-stamp, sort, and rack incoming mail and messages.",Finger Dexterity,2,0
2626,"Hotel, Motel, and Resort Desk Clerks","Date-stamp, sort, and rack incoming mail and messages.",Information Ordering,3,0
2626,"Hotel, Motel, and Resort Desk Clerks","Date-stamp, sort, and rack incoming mail and messages.",Near Vision,2,0
2626,"Hotel, Motel, and Resort Desk Clerks","Date-stamp, sort, and rack incoming mail and messages.",Perceptual Speed,3,0
2626,"Hotel, Motel, and Resort Desk Clerks","Date-stamp, sort, and rack incoming mail and messages.",Written Comprehension,2,0
2633,"Interviewers, Except Eligibility and Loan",Ensure payment for services by verifying benefits with the person's insurance provider or working out financing options.,Deductive Reasoning,2,0
2633,"Interviewers, Except Eligibility and Loan",Ensure payment for services by verifying benefits with the person's insurance provider or working out financing options.,Number Facility,2,0
2633,"Interviewers, Except Eligibility and Loan",Ensure payment for services by verifying benefits with the person's insurance provider or working out financing options.,Oral Comprehension,3,0
2633,"Interviewers, Except Eligibility and Loan",Ensure payment for services by verifying benefits with the person's insurance provider or working out financing options.,Oral Expression,3,0
2633,"Interviewers, Except Eligibility and Loan",Ensure payment for services by verifying benefits with the person's insurance provider or working out financing options.,Speech Clarity,2,0
2633,"Interviewers, Except Eligibility and Loan",Ensure payment for services by verifying benefits with the person's insurance provider or working out financing options.,Written Comprehension,2,0
2652,"Library Assistants, Clerical","Provide assistance to librarians in the maintenance of collections of books, periodicals, magazines, newspapers, and audio-visual and other materials.",Category Flexibility,1,0
2652,"Library Assistants, Clerical","Provide assistance to librarians in the maintenance of collections of books, periodicals, magazines, newspapers, and audio-visual and other materials.",Information Ordering,2,0
2652,"Library Assistants, Clerical","Provide assistance to librarians in the maintenance of collections of books, periodicals, magazines, newspapers, and audio-visual and other materials.",Near Vision,2,0
2652,"Library Assistants, Clerical","Provide assistance to librarians in the maintenance of collections of books, periodicals, magazines, newspapers, and audio-visual and other materials.",Oral Comprehension,2,0
2652,"Library Assistants, Clerical","Provide assistance to librarians in the maintenance of collections of books, periodicals, magazines, newspapers, and audio-visual and other materials.",Static Strength,1?,0
2662,"Library Assistants, Clerical","Select substitute titles when requested materials are unavailable, following criteria such as age, education, and interests.",Category Flexibility,3,0
2662,"Library Assistants, Clerical","Select substitute titles when requested materials are unavailable, following criteria such as age, education, and interests.",Deductive Reasoning,2,0
2662,"Library Assistants, Clerical","Select substitute titles when requested materials are unavailable, following criteria such as age, education, and interests.",Fluency of Ideas,1,0
2662,"Library Assistants, Clerical","Select substitute titles when requested materials are unavailable, following criteria such as age, education, and interests.",Oral Comprehension,2,0
2662,"Library Assistants, Clerical","Select substitute titles when requested materials are unavailable, following criteria such as age, education, and interests.",Written Comprehension,2,0
2712,Public Safety Telecommunicators,"Maintain access to, and security of, highly sensitive materials.",Information Ordering,2,0
2712,Public Safety Telecommunicators,"Maintain access to, and security of, highly sensitive materials.",Memorization,1,0
2712,Public Safety Telecommunicators,"Maintain access to, and security of, highly sensitive materials.",Problem Sensitivity,2,0
2712,Public Safety Telecommunicators,"Maintain access to, and security of, highly sensitive materials.",Written Comprehension,2,0
2823,Desktop Publishers,"Import text and art elements, such as electronic clip art or electronic files from photographs that have been scanned or produced with a digital camera, using computer software.",Finger Dexterity,2,0
2823,Desktop Publishers,"Import text and art elements, such as electronic clip art or electronic files from photographs that have been scanned or produced with a digital camera, using computer software.",Information Ordering,2,0
2823,Desktop Publishers,"Import text and art elements, such as electronic clip art or electronic files from photographs that have been scanned or produced with a digital camera, using computer software.",Near Vision,3,0
2823,Desktop Publishers,"Import text and art elements, such as electronic clip art or electronic files from photographs that have been scanned or produced with a digital camera, using computer software.",Selective Attention,2,0
2823,Desktop Publishers,"Import text and art elements, such as electronic clip art or electronic files from photographs that have been scanned or produced with a digital camera, using computer software.",Visual Color Discrimination,2,0
2823,Desktop Publishers,"Import text and art elements, such as electronic clip art or electronic files from photographs that have been scanned or produced with a digital camera, using computer software.",Wrist-Finger Speed,2,0
2823,Desktop Publishers,"Import text and art elements, such as electronic clip art or electronic files from photographs that have been scanned or produced with a digital camera, using computer software.",Written Comprehension,2,0
330,Dietitians and Nutritionists,"Plan, conduct, and evaluate dietary, nutritional, and epidemiological research.",Deductive Reasoning,2,0
330,Dietitians and Nutritionists,"Plan, conduct, and evaluate dietary, nutritional, and epidemiological research.",Inductive Reasoning,3,0
330,Dietitians and Nutritionists,"Plan, conduct, and evaluate dietary, nutritional, and epidemiological research.",Information Ordering,2,0
330,Dietitians and Nutritionists,"Plan, conduct, and evaluate dietary, nutritional, and epidemiological research.",Mathematical Reasoning,2,0
330,Dietitians and Nutritionists,"Plan, conduct, and evaluate dietary, nutritional, and epidemiological research.",Written Comprehension,2,0
330,Dietitians and Nutritionists,"Plan, conduct, and evaluate dietary, nutritional, and epidemiological research.",Written Expression,3,0
3404,Budget Analysts,Interpret budget directives and establish policies for carrying out directives.,Deductive Reasoning,3,0
3404,Budget Analysts,Interpret budget directives and establish policies for carrying out directives.,Information Ordering,2,0
3404,Budget Analysts,Interpret budget directives and establish policies for carrying out directives.,Oral Expression,2,0
3404,Budget Analysts,Interpret budget directives and establish policies for carrying out directives.,Written Comprehension,2,0
3404,Budget Analysts,Interpret budget directives and establish policies for carrying out directives.,Written Expression,2,0
341,Optometrists,"Educate and counsel patients on contact lens care, visual hygiene, lighting arrangements, and safety factors.",Oral Comprehension,2,0
341,Optometrists,"Educate and counsel patients on contact lens care, visual hygiene, lighting arrangements, and safety factors.",Oral Expression,3,0
341,Optometrists,"Educate and counsel patients on contact lens care, visual hygiene, lighting arrangements, and safety factors.",Speech Clarity,2,0
341,Optometrists,"Educate and counsel patients on contact lens care, visual hygiene, lighting arrangements, and safety factors.",Written Expression,2,0
3417,Loan Officers,Handle customer complaints and take appropriate action to resolve them.,Oral Comprehension,3,0
3417,Loan Officers,Handle customer complaints and take appropriate action to resolve them.,Oral Expression,3,0
3417,Loan Officers,Handle customer complaints and take appropriate action to resolve them.,Problem Sensitivity,2,0
3417,Loan Officers,Handle customer complaints and take appropriate action to resolve them.,Speech Clarity,2,0
3417,Loan Officers,Handle customer complaints and take appropriate action to resolve them.,Speech Recognition,2,0
347,Occupational Therapists,Complete and maintain necessary records.,Information Ordering,2,0
347,Occupational Therapists,Complete and maintain necessary records.,Near Vision,2,0
347,Occupational Therapists,Complete and maintain necessary records.,Wrist-Finger Speed,2,0
347,Occupational Therapists,Complete and maintain necessary records.,Written Comprehension,2,0
347,Occupational Therapists,Complete and maintain necessary records.,Written Expression,2,0
377,Physical Therapists,"Direct, supervise, assess, and communicate with supportive personnel.",Oral Comprehension,2,0
377,Physical Therapists,"Direct, supervise, assess, and communicate with supportive personnel.",Oral Expression,3,0
377,Physical Therapists,"Direct, supervise, assess, and communicate with supportive personnel.",Problem Sensitivity,2,0
377,Physical Therapists,"Direct, supervise, assess, and communicate with supportive personnel.",Speech Clarity,2,0
3785,Lawyers,"Prepare legal briefs and opinions, and file appeals in state and federal courts of appeal.",Deductive Reasoning,3,0
3785,Lawyers,"Prepare legal briefs and opinions, and file appeals in state and federal courts of appeal.",Fluency of Ideas,2,0
3785,Lawyers,"Prepare legal briefs and opinions, and file appeals in state and federal courts of appeal.",Information Ordering,2,0
3785,Lawyers,"Prepare legal briefs and opinions, and file appeals in state and federal courts of appeal.",Written Comprehension,2,0
3785,Lawyers,"Prepare legal briefs and opinions, and file appeals in state and federal courts of appeal.",Written Expression,3,0
4086,Radiation Therapists,"Position patients for treatment with accuracy, according to prescription.",Control Precision,3,1
4086,Radiation Therapists,"Position patients for treatment with accuracy, according to prescription.",Deductive Reasoning,2,1
4086,Radiation Therapists,"Position patients for treatment with accuracy, according to prescription.",Near Vision,2,1
4086,Radiation Therapists,"Position patients for treatment with accuracy, according to prescription.",Spatial Orientation?,2,1
4086,Radiation Therapists,"Position patients for treatment with accuracy, according to prescription.",Visualization,2,1
4092,Radiation Therapists,Check radiation therapy equipment to ensure proper operation.,Deductive Reasoning,2,0
4092,Radiation Therapists,Check radiation therapy equipment to ensure proper operation.,Near Vision,2,0
4092,Radiation Therapists,Check radiation therapy equipment to ensure proper operation.,Problem Sensitivity,2,0
4092,Radiation Therapists,Check radiation therapy equipment to ensure proper operation.,Selective Attention,2,0
4108,Veterinarians,"Inoculate animals against various diseases, such as rabies or distemper.",Arm-Hand Steadiness,2,0
4108,Veterinarians,"Inoculate animals against various diseases, such as rabies or distemper.",Information Ordering,2,0
4108,Veterinarians,"Inoculate animals against various diseases, such as rabies or distemper.",Manual Dexterity,3,0
4108,Veterinarians,"Inoculate animals against various diseases, such as rabies or distemper.",Near Vision,2,0
4156,Nuclear Medicine Technologists,"Prepare stock radiopharmaceuticals, adhering to safety standards that minimize radiation exposure to workers and patients.",Deductive Reasoning,2,0
4156,Nuclear Medicine Technologists,"Prepare stock radiopharmaceuticals, adhering to safety standards that minimize radiation exposure to workers and patients.",Information Ordering,2,0
4156,Nuclear Medicine Technologists,"Prepare stock radiopharmaceuticals, adhering to safety standards that minimize radiation exposure to workers and patients.",Manual Dexterity,2,0
4156,Nuclear Medicine Technologists,"Prepare stock radiopharmaceuticals, adhering to safety standards that minimize radiation exposure to workers and patients.",Near Vision,2,0
4156,Nuclear Medicine Technologists,"Prepare stock radiopharmaceuticals, adhering to safety standards that minimize radiation exposure to workers and patients.",Written Comprehension,2,0
4161,Nuclear Medicine Technologists,"Position radiation fields, radiation beams, and patient to allow for most effective treatment of patient's disease, using computer.",Control Precision,2,1
4161,Nuclear Medicine Technologists,"Position radiation fields, radiation beams, and patient to allow for most effective treatment of patient's disease, using computer.",Deductive Reasoning,2,1
4161,Nuclear Medicine Technologists,"Position radiation fields, radiation beams, and patient to allow for most effective treatment of patient's disease, using computer.",Near Vision,2,1
4161,Nuclear Medicine Technologists,"Position radiation fields, radiation beams, and patient to allow for most effective treatment of patient's disease, using computer.",Spatial Orientation?,2,1
4161,Nuclear Medicine Technologists,"Position radiation fields, radiation beams, and patient to allow for most effective treatment of patient's disease, using computer.",Visualization,3,1
4176,Veterinary Technologists and Technicians,"Administer anesthesia to animals, under the direction of a veterinarian, and monitor animals' responses to anesthetics so that dosages can be adjusted.",Deductive Reasoning,2,0
4176,Veterinary Technologists and Technicians,"Administer anesthesia to animals, under the direction of a veterinarian, and monitor animals' responses to anesthetics so that dosages can be adjusted.",Near Vision,2,0
4176,Veterinary Technologists and Technicians,"Administer anesthesia to animals, under the direction of a veterinarian, and monitor animals' responses to anesthetics so that dosages can be adjusted.",Problem Sensitivity,3,0
4176,Veterinary Technologists and Technicians,"Administer anesthesia to animals, under the direction of a veterinarian, and monitor animals' responses to anesthetics so that dosages can be adjusted.",Selective Attention,3,0
4176,Veterinary Technologists and Technicians,"Administer anesthesia to animals, under the direction of a veterinarian, and monitor animals' responses to anesthetics so that dosages can be adjusted.",Time Sharing,2,0
4176,Veterinary Technologists and Technicians,"Administer anesthesia to animals, under the direction of a veterinarian, and monitor animals' responses to anesthetics so that dosages can be adjusted.",Written Comprehension,2,0
4185,Veterinary Technologists and Technicians,"Prepare animals for surgery, performing such tasks as shaving surgical areas.",Arm-Hand Steadiness,2,0
4185,Veterinary Technologists and Technicians,"Prepare animals for surgery, performing such tasks as shaving surgical areas.",Manual Dexterity,2,0
4185,Veterinary Technologists and Technicians,"Prepare animals for surgery, performing such tasks as shaving surgical areas.",Near Vision,2,0
4245,Home Health Aides,"Plan, purchase, prepare, or serve meals to patients or other family members, according to prescribed diets.",Information Ordering,2,0
4245,Home Health Aides,"Plan, purchase, prepare, or serve meals to patients or other family members, according to prescribed diets.",Manual Dexterity,2,0
4245,Home Health Aides,"Plan, purchase, prepare, or serve meals to patients or other family members, according to prescribed diets.",Near Vision,2,0
4245,Home Health Aides,"Plan, purchase, prepare, or serve meals to patients or other family members, according to prescribed diets.",Oral Comprehension,2,0
4245,Home Health Aides,"Plan, purchase, prepare, or serve meals to patients or other family members, according to prescribed diets.",Problem Sensitivity,1,0
4245,Home Health Aides,"Plan, purchase, prepare, or serve meals to patients or other family members, according to prescribed diets.",Written Comprehension,2,0
4257,Occupational Therapy Assistants,Select therapy activities to fit patients' needs and capabilities.,Category Flexibility,3,0
4257,Occupational Therapy Assistants,Select therapy activities to fit patients' needs and capabilities.,Deductive Reasoning,2,0
4257,Occupational Therapy Assistants,Select therapy activities to fit patients' needs and capabilities.,Inductive Reasoning,3,0
4257,Occupational Therapy Assistants,Select therapy activities to fit patients' needs and capabilities.,Oral Comprehension,2,0
4257,Occupational Therapy Assistants,Select therapy activities to fit patients' needs and capabilities.,Problem Sensitivity,3,0
4257,Occupational Therapy Assistants,Select therapy activities to fit patients' needs and capabilities.,Written Comprehension,2,0
4269,Occupational Therapy Assistants,Transport patients to and from the occupational therapy work area.,Dynamic Strength,2,0
4269,Occupational Therapy Assistants,Transport patients to and from the occupational therapy work area.,Gross Body Coordination,2,0
4269,Occupational Therapy Assistants,Transport patients to and from the occupational therapy work area.,Gross Body Equilibrium,2,0
4269,Occupational Therapy Assistants,Transport patients to and from the occupational therapy work area.,Near Vision,1,0
4269,Occupational Therapy Assistants,Transport patients to and from the occupational therapy work area.,Oral Comprehension,1,0
4269,Occupational Therapy Assistants,Transport patients to and from the occupational therapy work area.,Problem Sensitivity,2,0
4269,Occupational Therapy Assistants,Transport patients to and from the occupational therapy work area.,Static Strength,2,0
4291,Medical Equipment Preparers,"Organize and assemble routine or specialty surgical instrument trays or other sterilized supplies, filling special requests as needed.",Finger Dexterity,2,0
4291,Medical Equipment Preparers,"Organize and assemble routine or specialty surgical instrument trays or other sterilized supplies, filling special requests as needed.",Information Ordering,3,0
4291,Medical Equipment Preparers,"Organize and assemble routine or specialty surgical instrument trays or other sterilized supplies, filling special requests as needed.",Manual Dexterity,3,0
4291,Medical Equipment Preparers,"Organize and assemble routine or specialty surgical instrument trays or other sterilized supplies, filling special requests as needed.",Near Vision,3,0
4291,Medical Equipment Preparers,"Organize and assemble routine or specialty surgical instrument trays or other sterilized supplies, filling special requests as needed.",Problem Sensitivity,2,0
4291,Medical Equipment Preparers,"Organize and assemble routine or specialty surgical instrument trays or other sterilized supplies, filling special requests as needed.",Selective Attention,2,0
4291,Medical Equipment Preparers,"Organize and assemble routine or specialty surgical instrument trays or other sterilized supplies, filling special requests as needed.",Written Comprehension,2,0
4322,Veterinary Assistants and Laboratory Animal Caretakers,"Record information relating to animal genealogy, feeding schedules, appearance, behavior, or breeding.",Information Ordering,2,0
4322,Veterinary Assistants and Laboratory Animal Caretakers,"Record information relating to animal genealogy, feeding schedules, appearance, behavior, or breeding.",Near Vision,2,0
4322,Veterinary Assistants and Laboratory Animal Caretakers,"Record information relating to animal genealogy, feeding schedules, appearance, behavior, or breeding.",Wrist-Finger Speed,1,0
4322,Veterinary Assistants and Laboratory Animal Caretakers,"Record information relating to animal genealogy, feeding schedules, appearance, behavior, or breeding.",Written Comprehension,2,0
4322,Veterinary Assistants and Laboratory Animal Caretakers,"Record information relating to animal genealogy, feeding schedules, appearance, behavior, or breeding.",Written Expression,3,0
436,Diagnostic Medical Sonographers,Select appropriate equipment settings and adjust patient positions to obtain the best sites and angles.,Deductive Reasoning,2,1
436,Diagnostic Medical Sonographers,Select appropriate equipment settings and adjust patient positions to obtain the best sites and angles.,Manual Dexterity,2,1
436,Diagnostic Medical Sonographers,Select appropriate equipment settings and adjust patient positions to obtain the best sites and angles.,Problem Sensitivity,2,1
436,Diagnostic Medical Sonographers,Select appropriate equipment settings and adjust patient positions to obtain the best sites and angles.,Spatial Orientation?,1,1
436,Diagnostic Medical Sonographers,Select appropriate equipment settings and adjust patient positions to obtain the best sites and angles.,Visualization,3,1
4599,Real Estate Brokers,"Sell, for a fee, real estate owned by others.",Deductive Reasoning,2,0
4599,Real Estate Brokers,"Sell, for a fee, real estate owned by others.",Oral Comprehension,2,0
4599,Real Estate Brokers,"Sell, for a fee, real estate owned by others.",Oral Expression,3,0
4599,Real Estate Brokers,"Sell, for a fee, real estate owned by others.",Problem Sensitivity,2,0
4599,Real Estate Brokers,"Sell, for a fee, real estate owned by others.",Speech Clarity,2,0
4599,Real Estate Brokers,"Sell, for a fee, real estate owned by others.",Speech Recognition,2,0
4599,Real Estate Brokers,"Sell, for a fee, real estate owned by others.",Written Comprehension,2,0
4725,New Accounts Clerks,Interview customers to obtain information needed for opening accounts or renting safe-deposit boxes.,Information Ordering,2,0
4725,New Accounts Clerks,Interview customers to obtain information needed for opening accounts or renting safe-deposit boxes.,Oral Comprehension,3,0
4725,New Accounts Clerks,Interview customers to obtain information needed for opening accounts or renting safe-deposit boxes.,Oral Expression,3,0
4725,New Accounts Clerks,Interview customers to obtain information needed for opening accounts or renting safe-deposit boxes.,Problem Sensitivity,2,0
4725,New Accounts Clerks,Interview customers to obtain information needed for opening accounts or renting safe-deposit boxes.,Speech Clarity,2,0
4725,New Accounts Clerks,Interview customers to obtain information needed for opening accounts or renting safe-deposit boxes.,Speech Recognition,2,0
4725,New Accounts Clerks,Interview customers to obtain information needed for opening accounts or renting safe-deposit boxes.,Written Comprehension,1,0
520,Licensed Practical and Licensed Vocational Nurses,Prepare or examine food trays for conformance to prescribed diet.,Information Ordering,1,0
520,Licensed Practical and Licensed Vocational Nurses,Prepare or examine food trays for conformance to prescribed diet.,Near Vision,2,0
520,Licensed Practical and Licensed Vocational Nurses,Prepare or examine food trays for conformance to prescribed diet.,Perceptual Speed,1,0
520,Licensed Practical and Licensed Vocational Nurses,Prepare or examine food trays for conformance to prescribed diet.,Problem Sensitivity,1,0
520,Licensed Practical and Licensed Vocational Nurses,Prepare or examine food trays for conformance to prescribed diet.,Written Comprehension,2,0
5291,"Tax Examiners and Collectors, and Revenue Agents","Confer with taxpayers or their representatives to discuss the issues, laws, and regulations involved in returns, and to resolve problems with returns.",Deductive Reasoning,2,0
5291,"Tax Examiners and Collectors, and Revenue Agents","Confer with taxpayers or their representatives to discuss the issues, laws, and regulations involved in returns, and to resolve problems with returns.",Oral Comprehension,3,0
5291,"Tax Examiners and Collectors, and Revenue Agents","Confer with taxpayers or their representatives to discuss the issues, laws, and regulations involved in returns, and to resolve problems with returns.",Oral Expression,3,0
5291,"Tax Examiners and Collectors, and Revenue Agents","Confer with taxpayers or their representatives to discuss the issues, laws, and regulations involved in returns, and to resolve problems with returns.",Problem Sensitivity,2,0
5291,"Tax Examiners and Collectors, and Revenue Agents","Confer with taxpayers or their representatives to discuss the issues, laws, and regulations involved in returns, and to resolve problems with returns.",Speech Clarity,2,0
5291,"Tax Examiners and Collectors, and Revenue Agents","Confer with taxpayers or their representatives to discuss the issues, laws, and regulations involved in returns, and to resolve problems with returns.",Speech Recognition,2,0
5291,"Tax Examiners and Collectors, and Revenue Agents","Confer with taxpayers or their representatives to discuss the issues, laws, and regulations involved in returns, and to resolve problems with returns.",Written Comprehension,2,0
5296,"Tax Examiners and Collectors, and Revenue Agents",Review filed tax returns to determine whether claimed tax credits and deductions are allowed by law.,Deductive Reasoning,3,0
5296,"Tax Examiners and Collectors, and Revenue Agents",Review filed tax returns to determine whether claimed tax credits and deductions are allowed by law.,Near Vision,2,0
5296,"Tax Examiners and Collectors, and Revenue Agents",Review filed tax returns to determine whether claimed tax credits and deductions are allowed by law.,Number Facility,2,0
5296,"Tax Examiners and Collectors, and Revenue Agents",Review filed tax returns to determine whether claimed tax credits and deductions are allowed by law.,Perceptual Speed,2,0
5296,"Tax Examiners and Collectors, and Revenue Agents",Review filed tax returns to determine whether claimed tax credits and deductions are allowed by law.,Problem Sensitivity,2,0
5296,"Tax Examiners and Collectors, and Revenue Agents",Review filed tax returns to determine whether claimed tax credits and deductions are allowed by law.,Selective Attention,2,0
5296,"Tax Examiners and Collectors, and Revenue Agents",Review filed tax returns to determine whether claimed tax credits and deductions are allowed by law.,Written Comprehension,3,0
5310,"Tax Examiners and Collectors, and Revenue Agents","Investigate claims of inability to pay taxes by researching court information for the status of liens, mortgages, or financial statements, or by locating assets through third parties.",Deductive Reasoning,3,0
5310,"Tax Examiners and Collectors, and Revenue Agents","Investigate claims of inability to pay taxes by researching court information for the status of liens, mortgages, or financial statements, or by locating assets through third parties.",Inductive Reasoning,3,0
5310,"Tax Examiners and Collectors, and Revenue Agents","Investigate claims of inability to pay taxes by researching court information for the status of liens, mortgages, or financial statements, or by locating assets through third parties.",Information Ordering,2,0
